date;année;île;site;île x site;identificateur;n° quadrat;genre;recouvrement %
09/09/2005;2005;moorea;tiahura78;Moorea Tiahura 7-8;Yannick Chancerelle;20;Astrea curta;0
09/09/2005;2005;moorea;tiahura78;Moorea Tiahura 7-8;Yannick Chancerelle;1;Montipora;0
09/09/2005;2005;moorea;tiahura78;Moorea Tiahura 7-8;Yannick Chancerelle;2;Montipora;0
09/09/2005;2005;moorea;tiahura78;Moorea Tiahura 7-8;Yannick Chancerelle;3;Montipora;0
09/09/2005;2005;moorea;tiahura78;Moorea Tiahura 7-8;Yannick Chancerelle;4;Montipora;1.23
09/09/2005;2005;moorea;tiahura78;Moorea Tiahura 7-8;Yannick Chancerelle;5;Montipora;3.7
09/09/2005;2005;moorea;tiahura78;Moorea Tiahura 7-8;Yannick Chancerelle;6;Montipora;0
09/09/2005;2005;moorea;tiahura78;Moorea Tiahura 7-8;Yannick Chancerelle;7;Montipora;0
09/09/2005;2005;moorea;tiahura78;Moorea Tiahura 7-8;Yannick Chancerelle;8;Montipora;1.23
09/09/2005;2005;moorea;tiahura78;Moorea Tiahura 7-8;Yannick Chancerelle;9;Montipora;0
09/09/2005;2005;moorea;tiahura78;Moorea Tiahura 7-8;Yannick Chancerelle;10;Montipora;0
09/09/2005;2005;moorea;tiahura78;Moorea Tiahura 7-8;Yannick Chancerelle;11;Montipora;2.47
09/09/2005;2005;moorea;tiahura78;Moorea Tiahura 7-8;Yannick Chancerelle;12;Montipora;2.47
09/09/2005;2005;moorea;tiahura78;Moorea Tiahura 7-8;Yannick Chancerelle;13;Montipora;4.94
09/09/2005;2005;moorea;tiahura78;Moorea Tiahura 7-8;Yannick Chancerelle;14;Montipora;1.23
09/09/2005;2005;moorea;tiahura78;Moorea Tiahura 7-8;Yannick Chancerelle;15;Montipora;0
09/09/2005;2005;moorea;tiahura78;Moorea Tiahura 7-8;Yannick Chancerelle;16;Montipora;1.23
09/09/2005;2005;moorea;tiahura78;Moorea Tiahura 7-8;Yannick Chancerelle;17;Montipora;4.94
09/09/2005;2005;moorea;tiahura78;Moorea Tiahura 7-8;Yannick Chancerelle;18;Montipora;0
09/09/2005;2005;moorea;tiahura78;Moorea Tiahura 7-8;Yannick Chancerelle;19;Montipora;0
09/09/2005;2005;moorea;tiahura78;Moorea Tiahura 7-8;Yannick Chancerelle;20;Montipora;0
09/09/2005;2005;moorea;tiahura78;Moorea Tiahura 7-8;Yannick Chancerelle;1;Pocillopora;28.4
09/09/2005;2005;moorea;tiahura78;Moorea Tiahura 7-8;Yannick Chancerelle;2;Pocillopora;40.74
09/09/2005;2005;moorea;tiahura78;Moorea Tiahura 7-8;Yannick Chancerelle;3;Pocillopora;24.69
09/09/2005;2005;moorea;tiahura78;Moorea Tiahura 7-8;Yannick Chancerelle;4;Pocillopora;7.41
09/09/2005;2005;moorea;tiahura78;Moorea Tiahura 7-8;Yannick Chancerelle;5;Pocillopora;4.94
09/09/2005;2005;moorea;tiahura78;Moorea Tiahura 7-8;Yannick Chancerelle;6;Pocillopora;9.88
09/09/2005;2005;moorea;tiahura78;Moorea Tiahura 7-8;Yannick Chancerelle;7;Pocillopora;7.41
09/09/2005;2005;moorea;tiahura78;Moorea Tiahura 7-8;Yannick Chancerelle;8;Pocillopora;9.88
09/09/2005;2005;moorea;tiahura78;Moorea Tiahura 7-8;Yannick Chancerelle;9;Pocillopora;14.81
09/09/2005;2005;moorea;tiahura78;Moorea Tiahura 7-8;Yannick Chancerelle;10;Pocillopora;9.88
09/09/2005;2005;moorea;tiahura78;Moorea Tiahura 7-8;Yannick Chancerelle;11;Pocillopora;14.81
09/09/2005;2005;moorea;tiahura78;Moorea Tiahura 7-8;Yannick Chancerelle;12;Pocillopora;14.81
09/09/2005;2005;moorea;tiahura78;Moorea Tiahura 7-8;Yannick Chancerelle;13;Pocillopora;9.88
09/09/2005;2005;moorea;tiahura78;Moorea Tiahura 7-8;Yannick Chancerelle;14;Pocillopora;12.35
09/09/2005;2005;moorea;tiahura78;Moorea Tiahura 7-8;Yannick Chancerelle;15;Pocillopora;17.28
09/09/2005;2005;moorea;tiahura78;Moorea Tiahura 7-8;Yannick Chancerelle;16;Pocillopora;32.1
09/09/2005;2005;moorea;tiahura78;Moorea Tiahura 7-8;Yannick Chancerelle;17;Pocillopora;34.57
09/09/2005;2005;moorea;tiahura78;Moorea Tiahura 7-8;Yannick Chancerelle;18;Pocillopora;12.35
09/09/2005;2005;moorea;tiahura78;Moorea Tiahura 7-8;Yannick Chancerelle;19;Pocillopora;16.05
09/09/2005;2005;moorea;tiahura78;Moorea Tiahura 7-8;Yannick Chancerelle;20;Pocillopora;24.69
09/09/2005;2005;moorea;tiahura78;Moorea Tiahura 7-8;Yannick Chancerelle;1;Porites;4.94
09/09/2005;2005;moorea;tiahura78;Moorea Tiahura 7-8;Yannick Chancerelle;2;Porites;8.64
09/09/2005;2005;moorea;tiahura78;Moorea Tiahura 7-8;Yannick Chancerelle;3;Porites;2.47
09/09/2005;2005;moorea;tiahura78;Moorea Tiahura 7-8;Yannick Chancerelle;4;Porites;14.81
09/09/2005;2005;moorea;tiahura78;Moorea Tiahura 7-8;Yannick Chancerelle;5;Porites;12.35
09/09/2005;2005;moorea;tiahura78;Moorea Tiahura 7-8;Yannick Chancerelle;6;Porites;33.33
09/09/2005;2005;moorea;tiahura78;Moorea Tiahura 7-8;Yannick Chancerelle;7;Porites;54.32
09/09/2005;2005;moorea;tiahura78;Moorea Tiahura 7-8;Yannick Chancerelle;8;Porites;32.1
09/09/2005;2005;moorea;tiahura78;Moorea Tiahura 7-8;Yannick Chancerelle;9;Porites;14.81
09/09/2005;2005;moorea;tiahura78;Moorea Tiahura 7-8;Yannick Chancerelle;10;Porites;20.99
09/09/2005;2005;moorea;tiahura78;Moorea Tiahura 7-8;Yannick Chancerelle;11;Porites;6.17
09/09/2005;2005;moorea;tiahura78;Moorea Tiahura 7-8;Yannick Chancerelle;12;Porites;8.64
09/09/2005;2005;moorea;tiahura78;Moorea Tiahura 7-8;Yannick Chancerelle;13;Porites;1.23
09/09/2005;2005;moorea;tiahura78;Moorea Tiahura 7-8;Yannick Chancerelle;14;Porites;7.41
09/09/2005;2005;moorea;tiahura78;Moorea Tiahura 7-8;Yannick Chancerelle;15;Porites;2.47
09/09/2005;2005;moorea;tiahura78;Moorea Tiahura 7-8;Yannick Chancerelle;16;Porites;7.41
09/09/2005;2005;moorea;tiahura78;Moorea Tiahura 7-8;Yannick Chancerelle;17;Porites;3.7
09/09/2005;2005;moorea;tiahura78;Moorea Tiahura 7-8;Yannick Chancerelle;18;Porites;2.47
09/09/2005;2005;moorea;tiahura78;Moorea Tiahura 7-8;Yannick Chancerelle;19;Porites;13.58
09/09/2005;2005;moorea;tiahura78;Moorea Tiahura 7-8;Yannick Chancerelle;20;Porites;8.64
09/09/2005;2005;moorea;tiahura78;Moorea Tiahura 7-8;Yannick Chancerelle;1;Goniastrea;0
09/09/2005;2005;moorea;tiahura78;Moorea Tiahura 7-8;Yannick Chancerelle;2;Goniastrea;0
09/09/2005;2005;moorea;tiahura78;Moorea Tiahura 7-8;Yannick Chancerelle;3;Goniastrea;0
09/09/2005;2005;moorea;tiahura78;Moorea Tiahura 7-8;Yannick Chancerelle;4;Goniastrea;0
09/09/2005;2005;moorea;tiahura78;Moorea Tiahura 7-8;Yannick Chancerelle;5;Goniastrea;0
09/09/2005;2005;moorea;tiahura78;Moorea Tiahura 7-8;Yannick Chancerelle;6;Goniastrea;0
09/09/2005;2005;moorea;tiahura78;Moorea Tiahura 7-8;Yannick Chancerelle;7;Goniastrea;0
09/09/2005;2005;moorea;tiahura78;Moorea Tiahura 7-8;Yannick Chancerelle;8;Goniastrea;0
09/09/2005;2005;moorea;tiahura78;Moorea Tiahura 7-8;Yannick Chancerelle;9;Goniastrea;0
09/09/2005;2005;moorea;tiahura78;Moorea Tiahura 7-8;Yannick Chancerelle;10;Goniastrea;0
09/09/2005;2005;moorea;tiahura78;Moorea Tiahura 7-8;Yannick Chancerelle;11;Goniastrea;0
09/09/2005;2005;moorea;tiahura78;Moorea Tiahura 7-8;Yannick Chancerelle;12;Goniastrea;0
09/09/2005;2005;moorea;tiahura78;Moorea Tiahura 7-8;Yannick Chancerelle;13;Goniastrea;0
09/09/2005;2005;moorea;tiahura78;Moorea Tiahura 7-8;Yannick Chancerelle;14;Goniastrea;0
09/09/2005;2005;moorea;tiahura78;Moorea Tiahura 7-8;Yannick Chancerelle;15;Goniastrea;0
09/09/2005;2005;moorea;tiahura78;Moorea Tiahura 7-8;Yannick Chancerelle;16;Goniastrea;0
09/09/2005;2005;moorea;tiahura78;Moorea Tiahura 7-8;Yannick Chancerelle;17;Goniastrea;0
09/09/2005;2005;moorea;tiahura78;Moorea Tiahura 7-8;Yannick Chancerelle;18;Goniastrea;0
09/09/2005;2005;moorea;tiahura78;Moorea Tiahura 7-8;Yannick Chancerelle;19;Goniastrea;1.23
09/09/2005;2005;moorea;tiahura78;Moorea Tiahura 7-8;Yannick Chancerelle;20;Goniastrea;2.47
09/09/2005;2005;moorea;tiahura78;Moorea Tiahura 7-8;Yannick Chancerelle;1;Leptastrea;3.7
09/09/2005;2005;moorea;tiahura78;Moorea Tiahura 7-8;Yannick Chancerelle;2;Leptastrea;0
09/09/2005;2005;moorea;tiahura78;Moorea Tiahura 7-8;Yannick Chancerelle;3;Leptastrea;0
09/09/2005;2005;moorea;tiahura78;Moorea Tiahura 7-8;Yannick Chancerelle;4;Leptastrea;16.05
09/09/2005;2005;moorea;tiahura78;Moorea Tiahura 7-8;Yannick Chancerelle;5;Leptastrea;6.17
09/09/2005;2005;moorea;tiahura78;Moorea Tiahura 7-8;Yannick Chancerelle;6;Leptastrea;0
09/09/2005;2005;moorea;tiahura78;Moorea Tiahura 7-8;Yannick Chancerelle;7;Leptastrea;0
09/09/2005;2005;moorea;tiahura78;Moorea Tiahura 7-8;Yannick Chancerelle;8;Leptastrea;1.23
09/09/2005;2005;moorea;tiahura78;Moorea Tiahura 7-8;Yannick Chancerelle;9;Leptastrea;2.47
09/09/2005;2005;moorea;tiahura78;Moorea Tiahura 7-8;Yannick Chancerelle;10;Leptastrea;2.47
09/09/2005;2005;moorea;tiahura78;Moorea Tiahura 7-8;Yannick Chancerelle;11;Leptastrea;0
09/09/2005;2005;moorea;tiahura78;Moorea Tiahura 7-8;Yannick Chancerelle;12;Leptastrea;0
09/09/2005;2005;moorea;tiahura78;Moorea Tiahura 7-8;Yannick Chancerelle;13;Leptastrea;0
09/09/2005;2005;moorea;tiahura78;Moorea Tiahura 7-8;Yannick Chancerelle;14;Leptastrea;0
09/09/2005;2005;moorea;tiahura78;Moorea Tiahura 7-8;Yannick Chancerelle;15;Leptastrea;0
09/09/2005;2005;moorea;tiahura78;Moorea Tiahura 7-8;Yannick Chancerelle;16;Leptastrea;0
09/09/2005;2005;moorea;tiahura78;Moorea Tiahura 7-8;Yannick Chancerelle;17;Leptastrea;1.23
09/09/2005;2005;moorea;tiahura78;Moorea Tiahura 7-8;Yannick Chancerelle;18;Leptastrea;0
09/09/2005;2005;moorea;tiahura78;Moorea Tiahura 7-8;Yannick Chancerelle;19;Leptastrea;0
09/09/2005;2005;moorea;tiahura78;Moorea Tiahura 7-8;Yannick Chancerelle;20;Leptastrea;1.23
09/09/2005;2005;moorea;tiahura78;Moorea Tiahura 7-8;Yannick Chancerelle;1;Pavona;0
09/09/2005;2005;moorea;tiahura78;Moorea Tiahura 7-8;Yannick Chancerelle;2;Pavona;0
09/09/2005;2005;moorea;tiahura78;Moorea Tiahura 7-8;Yannick Chancerelle;3;Pavona;1.23
09/09/2005;2005;moorea;tiahura78;Moorea Tiahura 7-8;Yannick Chancerelle;4;Pavona;0
09/09/2005;2005;moorea;tiahura78;Moorea Tiahura 7-8;Yannick Chancerelle;5;Pavona;0
09/09/2005;2005;moorea;tiahura78;Moorea Tiahura 7-8;Yannick Chancerelle;6;Pavona;0
09/09/2005;2005;moorea;tiahura78;Moorea Tiahura 7-8;Yannick Chancerelle;7;Pavona;0
09/09/2005;2005;moorea;tiahura78;Moorea Tiahura 7-8;Yannick Chancerelle;8;Pavona;1.23
09/09/2005;2005;moorea;tiahura78;Moorea Tiahura 7-8;Yannick Chancerelle;9;Pavona;1.23
09/09/2005;2005;moorea;tiahura78;Moorea Tiahura 7-8;Yannick Chancerelle;10;Pavona;1.23
09/09/2005;2005;moorea;tiahura78;Moorea Tiahura 7-8;Yannick Chancerelle;11;Pavona;2.47
09/09/2005;2005;moorea;tiahura78;Moorea Tiahura 7-8;Yannick Chancerelle;12;Pavona;1.23
09/09/2005;2005;moorea;tiahura78;Moorea Tiahura 7-8;Yannick Chancerelle;13;Pavona;2.47
09/09/2005;2005;moorea;tiahura78;Moorea Tiahura 7-8;Yannick Chancerelle;14;Pavona;0
09/09/2005;2005;moorea;tiahura78;Moorea Tiahura 7-8;Yannick Chancerelle;15;Pavona;0
09/09/2005;2005;moorea;tiahura78;Moorea Tiahura 7-8;Yannick Chancerelle;16;Pavona;0
09/09/2005;2005;moorea;tiahura78;Moorea Tiahura 7-8;Yannick Chancerelle;17;Pavona;0
09/09/2005;2005;moorea;tiahura78;Moorea Tiahura 7-8;Yannick Chancerelle;18;Pavona;0
09/09/2005;2005;moorea;tiahura78;Moorea Tiahura 7-8;Yannick Chancerelle;19;Pavona;1.23
09/09/2005;2005;moorea;tiahura78;Moorea Tiahura 7-8;Yannick Chancerelle;20;Pavona;0
09/09/2005;2005;moorea;tiahura78;Moorea Tiahura 7-8;Yannick Chancerelle;1;Astreopora;0
09/09/2005;2005;moorea;tiahura78;Moorea Tiahura 7-8;Yannick Chancerelle;2;Astreopora;0
09/09/2005;2005;moorea;tiahura78;Moorea Tiahura 7-8;Yannick Chancerelle;3;Astreopora;0
09/09/2005;2005;moorea;tiahura78;Moorea Tiahura 7-8;Yannick Chancerelle;4;Astreopora;0
09/09/2005;2005;moorea;tiahura78;Moorea Tiahura 7-8;Yannick Chancerelle;5;Astreopora;0
09/09/2005;2005;moorea;tiahura78;Moorea Tiahura 7-8;Yannick Chancerelle;6;Astreopora;0
09/09/2005;2005;moorea;tiahura78;Moorea Tiahura 7-8;Yannick Chancerelle;7;Astreopora;0
09/09/2005;2005;moorea;tiahura78;Moorea Tiahura 7-8;Yannick Chancerelle;8;Astreopora;0
09/09/2005;2005;moorea;tiahura78;Moorea Tiahura 7-8;Yannick Chancerelle;9;Astreopora;0
09/09/2005;2005;moorea;tiahura78;Moorea Tiahura 7-8;Yannick Chancerelle;10;Astreopora;0
09/09/2005;2005;moorea;tiahura78;Moorea Tiahura 7-8;Yannick Chancerelle;11;Astreopora;0
09/09/2005;2005;moorea;tiahura78;Moorea Tiahura 7-8;Yannick Chancerelle;12;Astreopora;0
09/09/2005;2005;moorea;tiahura78;Moorea Tiahura 7-8;Yannick Chancerelle;13;Astreopora;1.23
09/09/2005;2005;moorea;tiahura78;Moorea Tiahura 7-8;Yannick Chancerelle;14;Astreopora;0
09/09/2005;2005;moorea;tiahura78;Moorea Tiahura 7-8;Yannick Chancerelle;15;Astreopora;0
09/09/2005;2005;moorea;tiahura78;Moorea Tiahura 7-8;Yannick Chancerelle;16;Astreopora;0
09/09/2005;2005;moorea;tiahura78;Moorea Tiahura 7-8;Yannick Chancerelle;17;Astreopora;0
09/09/2005;2005;moorea;tiahura78;Moorea Tiahura 7-8;Yannick Chancerelle;18;Astreopora;0
09/09/2005;2005;moorea;tiahura78;Moorea Tiahura 7-8;Yannick Chancerelle;19;Astreopora;0
09/09/2005;2005;moorea;tiahura78;Moorea Tiahura 7-8;Yannick Chancerelle;20;Astreopora;0
09/09/2005;2005;moorea;tiahura78;Moorea Tiahura 7-8;Yannick Chancerelle;1;Napopora;0
09/09/2005;2005;moorea;tiahura78;Moorea Tiahura 7-8;Yannick Chancerelle;2;Napopora;3.7
09/09/2005;2005;moorea;tiahura78;Moorea Tiahura 7-8;Yannick Chancerelle;3;Napopora;4.94
09/09/2005;2005;moorea;tiahura78;Moorea Tiahura 7-8;Yannick Chancerelle;4;Napopora;1.23
09/09/2005;2005;moorea;tiahura78;Moorea Tiahura 7-8;Yannick Chancerelle;5;Napopora;0
09/09/2005;2005;moorea;tiahura78;Moorea Tiahura 7-8;Yannick Chancerelle;6;Napopora;0
09/09/2005;2005;moorea;tiahura78;Moorea Tiahura 7-8;Yannick Chancerelle;7;Napopora;0
09/09/2005;2005;moorea;tiahura78;Moorea Tiahura 7-8;Yannick Chancerelle;8;Napopora;4.94
09/09/2005;2005;moorea;tiahura78;Moorea Tiahura 7-8;Yannick Chancerelle;9;Napopora;1.23
09/09/2005;2005;moorea;tiahura78;Moorea Tiahura 7-8;Yannick Chancerelle;10;Napopora;2.47
09/09/2005;2005;moorea;tiahura78;Moorea Tiahura 7-8;Yannick Chancerelle;11;Napopora;1.23
09/09/2005;2005;moorea;tiahura78;Moorea Tiahura 7-8;Yannick Chancerelle;12;Napopora;0
09/09/2005;2005;moorea;tiahura78;Moorea Tiahura 7-8;Yannick Chancerelle;13;Napopora;0
09/09/2005;2005;moorea;tiahura78;Moorea Tiahura 7-8;Yannick Chancerelle;14;Napopora;0
09/09/2005;2005;moorea;tiahura78;Moorea Tiahura 7-8;Yannick Chancerelle;15;Napopora;2.47
09/09/2005;2005;moorea;tiahura78;Moorea Tiahura 7-8;Yannick Chancerelle;16;Napopora;0
09/09/2005;2005;moorea;tiahura78;Moorea Tiahura 7-8;Yannick Chancerelle;17;Napopora;0
09/09/2005;2005;moorea;tiahura78;Moorea Tiahura 7-8;Yannick Chancerelle;18;Napopora;2.47
09/09/2005;2005;moorea;tiahura78;Moorea Tiahura 7-8;Yannick Chancerelle;19;Napopora;1.23
09/09/2005;2005;moorea;tiahura78;Moorea Tiahura 7-8;Yannick Chancerelle;20;Napopora;2.47
09/09/2005;2005;moorea;tiahura78;Moorea Tiahura 7-8;Yannick Chancerelle;1;Porites rus;0
09/09/2005;2005;moorea;tiahura78;Moorea Tiahura 7-8;Yannick Chancerelle;2;Porites rus;1.23
09/09/2005;2005;moorea;tiahura78;Moorea Tiahura 7-8;Yannick Chancerelle;3;Porites rus;1.23
09/09/2005;2005;moorea;tiahura78;Moorea Tiahura 7-8;Yannick Chancerelle;4;Porites rus;0
09/09/2005;2005;moorea;tiahura78;Moorea Tiahura 7-8;Yannick Chancerelle;5;Porites rus;0
09/09/2005;2005;moorea;tiahura78;Moorea Tiahura 7-8;Yannick Chancerelle;6;Porites rus;0
09/09/2005;2005;moorea;tiahura78;Moorea Tiahura 7-8;Yannick Chancerelle;7;Porites rus;0
09/09/2005;2005;moorea;tiahura78;Moorea Tiahura 7-8;Yannick Chancerelle;8;Porites rus;1.23
09/09/2005;2005;moorea;tiahura78;Moorea Tiahura 7-8;Yannick Chancerelle;9;Porites rus;0
09/09/2005;2005;moorea;tiahura78;Moorea Tiahura 7-8;Yannick Chancerelle;10;Porites rus;0
09/09/2005;2005;moorea;tiahura78;Moorea Tiahura 7-8;Yannick Chancerelle;11;Porites rus;0
09/09/2005;2005;moorea;tiahura78;Moorea Tiahura 7-8;Yannick Chancerelle;12;Porites rus;0
09/09/2005;2005;moorea;tiahura78;Moorea Tiahura 7-8;Yannick Chancerelle;13;Porites rus;0
09/09/2005;2005;moorea;tiahura78;Moorea Tiahura 7-8;Yannick Chancerelle;14;Porites rus;1.23
09/09/2005;2005;moorea;tiahura78;Moorea Tiahura 7-8;Yannick Chancerelle;15;Porites rus;0
09/09/2005;2005;moorea;tiahura78;Moorea Tiahura 7-8;Yannick Chancerelle;16;Porites rus;0
09/09/2005;2005;moorea;tiahura78;Moorea Tiahura 7-8;Yannick Chancerelle;17;Porites rus;0
09/09/2005;2005;moorea;tiahura78;Moorea Tiahura 7-8;Yannick Chancerelle;18;Porites rus;0
09/09/2005;2005;moorea;tiahura78;Moorea Tiahura 7-8;Yannick Chancerelle;19;Porites rus;1.23
09/09/2005;2005;moorea;tiahura78;Moorea Tiahura 7-8;Yannick Chancerelle;20;Porites rus;0
09/09/2005;2005;moorea;tiahura78;Moorea Tiahura 7-8;Yannick Chancerelle;1;Leptoseris;0
09/09/2005;2005;moorea;tiahura78;Moorea Tiahura 7-8;Yannick Chancerelle;2;Leptoseris;0
09/09/2005;2005;moorea;tiahura78;Moorea Tiahura 7-8;Yannick Chancerelle;3;Leptoseris;0
09/09/2005;2005;moorea;tiahura78;Moorea Tiahura 7-8;Yannick Chancerelle;4;Leptoseris;0
09/09/2005;2005;moorea;tiahura78;Moorea Tiahura 7-8;Yannick Chancerelle;5;Leptoseris;1.23
09/09/2005;2005;moorea;tiahura78;Moorea Tiahura 7-8;Yannick Chancerelle;6;Leptoseris;0
09/09/2005;2005;moorea;tiahura78;Moorea Tiahura 7-8;Yannick Chancerelle;7;Leptoseris;0
09/09/2005;2005;moorea;tiahura78;Moorea Tiahura 7-8;Yannick Chancerelle;8;Leptoseris;0
09/09/2005;2005;moorea;tiahura78;Moorea Tiahura 7-8;Yannick Chancerelle;9;Leptoseris;0
09/09/2005;2005;moorea;tiahura78;Moorea Tiahura 7-8;Yannick Chancerelle;10;Leptoseris;0
09/09/2005;2005;moorea;tiahura78;Moorea Tiahura 7-8;Yannick Chancerelle;11;Leptoseris;0
09/09/2005;2005;moorea;tiahura78;Moorea Tiahura 7-8;Yannick Chancerelle;12;Leptoseris;0
09/09/2005;2005;moorea;tiahura78;Moorea Tiahura 7-8;Yannick Chancerelle;13;Leptoseris;0
09/09/2005;2005;moorea;tiahura78;Moorea Tiahura 7-8;Yannick Chancerelle;14;Leptoseris;0
09/09/2005;2005;moorea;tiahura78;Moorea Tiahura 7-8;Yannick Chancerelle;15;Leptoseris;0
09/09/2005;2005;moorea;tiahura78;Moorea Tiahura 7-8;Yannick Chancerelle;16;Leptoseris;0
09/09/2005;2005;moorea;tiahura78;Moorea Tiahura 7-8;Yannick Chancerelle;17;Leptoseris;0
09/09/2005;2005;moorea;tiahura78;Moorea Tiahura 7-8;Yannick Chancerelle;18;Leptoseris;0
09/09/2005;2005;moorea;tiahura78;Moorea Tiahura 7-8;Yannick Chancerelle;19;Leptoseris;0
09/09/2005;2005;moorea;tiahura78;Moorea Tiahura 7-8;Yannick Chancerelle;20;Leptoseris;0
09/09/2005;2005;moorea;tiahura78;Moorea Tiahura 7-8;Yannick Chancerelle;1;Autres;2.47
09/09/2005;2005;moorea;tiahura78;Moorea Tiahura 7-8;Yannick Chancerelle;2;Autres;0
09/09/2005;2005;moorea;tiahura78;Moorea Tiahura 7-8;Yannick Chancerelle;3;Autres;1.23
09/09/2005;2005;moorea;tiahura78;Moorea Tiahura 7-8;Yannick Chancerelle;4;Autres;1.23
09/09/2005;2005;moorea;tiahura78;Moorea Tiahura 7-8;Yannick Chancerelle;5;Autres;3.7
09/09/2005;2005;moorea;tiahura78;Moorea Tiahura 7-8;Yannick Chancerelle;6;Autres;0
09/09/2005;2005;moorea;tiahura78;Moorea Tiahura 7-8;Yannick Chancerelle;7;Autres;0
09/09/2005;2005;moorea;tiahura78;Moorea Tiahura 7-8;Yannick Chancerelle;8;Autres;1.23
09/09/2005;2005;moorea;tiahura78;Moorea Tiahura 7-8;Yannick Chancerelle;9;Autres;0
09/09/2005;2005;moorea;tiahura78;Moorea Tiahura 7-8;Yannick Chancerelle;10;Autres;0
09/09/2005;2005;moorea;tiahura78;Moorea Tiahura 7-8;Yannick Chancerelle;11;Autres;0
09/09/2005;2005;moorea;tiahura78;Moorea Tiahura 7-8;Yannick Chancerelle;12;Autres;1.23
09/09/2005;2005;moorea;tiahura78;Moorea Tiahura 7-8;Yannick Chancerelle;13;Autres;1.23
09/09/2005;2005;moorea;tiahura78;Moorea Tiahura 7-8;Yannick Chancerelle;14;Autres;1.23
09/09/2005;2005;moorea;tiahura78;Moorea Tiahura 7-8;Yannick Chancerelle;15;Autres;1.23
09/09/2005;2005;moorea;tiahura78;Moorea Tiahura 7-8;Yannick Chancerelle;16;Autres;0
09/09/2005;2005;moorea;tiahura78;Moorea Tiahura 7-8;Yannick Chancerelle;17;Autres;1.23
09/09/2005;2005;moorea;tiahura78;Moorea Tiahura 7-8;Yannick Chancerelle;18;Autres;1.23
09/09/2005;2005;moorea;tiahura78;Moorea Tiahura 7-8;Yannick Chancerelle;19;Autres;0
09/09/2005;2005;moorea;tiahura78;Moorea Tiahura 7-8;Yannick Chancerelle;20;Autres;0
09/09/2005;2005;moorea;tiahura78;Moorea Tiahura 7-8;Yannick Chancerelle;1;Herpolitha;0
09/09/2005;2005;moorea;tiahura78;Moorea Tiahura 7-8;Yannick Chancerelle;2;Herpolitha;0
09/09/2005;2005;moorea;tiahura78;Moorea Tiahura 7-8;Yannick Chancerelle;3;Herpolitha;0
09/09/2005;2005;moorea;tiahura78;Moorea Tiahura 7-8;Yannick Chancerelle;4;Herpolitha;0
09/09/2005;2005;moorea;tiahura78;Moorea Tiahura 7-8;Yannick Chancerelle;5;Herpolitha;3.7
09/09/2005;2005;moorea;tiahura78;Moorea Tiahura 7-8;Yannick Chancerelle;6;Herpolitha;0
09/09/2005;2005;moorea;tiahura78;Moorea Tiahura 7-8;Yannick Chancerelle;7;Herpolitha;0
09/09/2005;2005;moorea;tiahura78;Moorea Tiahura 7-8;Yannick Chancerelle;8;Herpolitha;0
09/09/2005;2005;moorea;tiahura78;Moorea Tiahura 7-8;Yannick Chancerelle;9;Herpolitha;0
09/09/2005;2005;moorea;tiahura78;Moorea Tiahura 7-8;Yannick Chancerelle;10;Herpolitha;0
09/09/2005;2005;moorea;tiahura78;Moorea Tiahura 7-8;Yannick Chancerelle;11;Herpolitha;0
09/09/2005;2005;moorea;tiahura78;Moorea Tiahura 7-8;Yannick Chancerelle;12;Herpolitha;0
09/09/2005;2005;moorea;tiahura78;Moorea Tiahura 7-8;Yannick Chancerelle;13;Herpolitha;0
09/09/2005;2005;moorea;tiahura78;Moorea Tiahura 7-8;Yannick Chancerelle;14;Herpolitha;0
09/09/2005;2005;moorea;tiahura78;Moorea Tiahura 7-8;Yannick Chancerelle;15;Herpolitha;0
09/09/2005;2005;moorea;tiahura78;Moorea Tiahura 7-8;Yannick Chancerelle;16;Herpolitha;0
09/09/2005;2005;moorea;tiahura78;Moorea Tiahura 7-8;Yannick Chancerelle;17;Herpolitha;0
09/09/2005;2005;moorea;tiahura78;Moorea Tiahura 7-8;Yannick Chancerelle;18;Herpolitha;0
09/09/2005;2005;moorea;tiahura78;Moorea Tiahura 7-8;Yannick Chancerelle;19;Herpolitha;1.23
09/09/2005;2005;moorea;tiahura78;Moorea Tiahura 7-8;Yannick Chancerelle;20;Herpolitha;0
29/07/1994;1994;nengo;nengo;Nengo Nengo;Yannick Chancerelle;1;Acropora;1.23
29/07/1994;1994;nengo;nengo;Nengo Nengo;Yannick Chancerelle;2;Acropora;1.23
29/07/1994;1994;nengo;nengo;Nengo Nengo;Yannick Chancerelle;3;Acropora;0
29/07/1994;1994;nengo;nengo;Nengo Nengo;Yannick Chancerelle;4;Acropora;8.64
29/07/1994;1994;nengo;nengo;Nengo Nengo;Yannick Chancerelle;5;Acropora;6.17
29/07/1994;1994;nengo;nengo;Nengo Nengo;Yannick Chancerelle;6;Acropora;1.23
29/07/1994;1994;nengo;nengo;Nengo Nengo;Yannick Chancerelle;7;Acropora;1.23
29/07/1994;1994;nengo;nengo;Nengo Nengo;Yannick Chancerelle;8;Acropora;4.94
29/07/1994;1994;nengo;nengo;Nengo Nengo;Yannick Chancerelle;9;Acropora;1.23
29/07/1994;1994;nengo;nengo;Nengo Nengo;Yannick Chancerelle;10;Acropora;3.7
29/07/1994;1994;nengo;nengo;Nengo Nengo;Yannick Chancerelle;11;Acropora;1.23
